R1_input,R2_input,R3_input,R1_top,R2_top,R3_top,R1_bot,R2_bot,R3_bot
crRNA0283:381-403,381.967264531214,407.98348481838,366.283392220982,200.499750216889,371.582644436236,704.124948827662,155.611517591314,255.052616340343,256.037432109276
crRNA0284:383-405,395.138549515049,302.363394840018,404.078947108731,593.145094391629,899.532646033423,677.352137085165,217.132350127414,314.293560915848,267.846286420395
crRNA0285:384-406,348.811960951215,196.743304861655,353.499601597184,843.76978216274,42.0342357959543,379.638470508602,227.084249508254,290.778071466029,334.405283446706
crRNA0286:385-407,297.489367738341,689.637058094013,337.380909071526,217.208062734963,161.411465456465,342.156534069107,294.938108923071,365.394528374108,348.89796828308
crRNA0287:386-408,311.56901720382,240.233930146863,297.917903232847,342.520406620518,63.8920384098506,262.909011311317,208.989886997636,267.26258201621,298.441954408296
crRNA0288:387-409,187.577265459443,149.11071526357,191.20104237332,284.041312807259,109.289013069481,153.140483167081,93.1859669296819,231.537126890524,235.640320117342
crRNA0289:388-410,311.56901720382,260.943751711248,283.466661658119,275.687156548222,442.20016057344,262.373555076467,267.796565157144,316.554665670638,301.662551038601
crRNA0290:389-411,296.581003256697,294.079466214264,232.331499162929,258.978844030148,480.871657505718,269.869942364366,303.080572052849,347.305690335786,257.647730424428
crRNA0291:391-413,281.138807068753,229.879019364671,329.043654316876,16.7083125180741,191.676115229552,390.883051440451,206.275732621044,229.728243086691,239.934448957749
crRNA0292:392-414,332.915582522449,292.008484057825,275.685223887112,659.978344463925,765.023091486369,871.187294100841,104.042584436053,165.965089001606,139.022421208181
crRNA0293:393-415,391.959273829295,586.087950272089,406.858032026948,1428.56072029533,1931.89347718206,1358.45246781428,189.990806361487,163.703984246816,112.720882060687
crRNA0294:394-416,579.082357047916,352.066966594541,500.235285279034,5304.88922448851,4704.47167028321,2014.38635550545,164.658698846622,120.290772954842,117.551777006145
crRNA0295:395-417,444.190231523813,540.526342830442,411.304567896095,4853.76478650051,6604.41912826035,1754.69008160323,75.0916044190641,172.296182315019,134.728292367774
crRNA0296:397-419,460.994974434223,710.346879658397,509.128357017328,2038.41412720503,1432.52675592612,1143.73451763946,313.93718955922,283.994757201658,263.015391474937
crRNA0297:398-420,540.931048818877,511.532592640304,537.47502318314,1879.68515828333,941.566881829377,1150.15999245766,317.556062061343,260.479267751839,293.611059462838
crRNA0298:399-421,525.488852630932,465.970985198657,485.784043704306,2431.05947137978,741.483919440635,1280.81131376104,250.606920772057,168.226193756396,192.69903171327
crRNA0299:400-422,397.86364295998,642.004468495928,369.618294122842,1662.47709554837,1340.05143717502,1159.2627484501,311.223035182627,197.168334617712,182.500475717303
crRNA0300:401-423,467.35352580573,341.712055812349,399.632411239584,718.457438277184,701.131053076518,568.119065175779,637.826278499279,487.041964181824,436.927609511426
crRNA0301:402-424,565.456889823259,940.225899023068,534.14012128128,944.019657271184,480.871657505718,554.19720306968,720.15562792259,541.308478296791,492.214518331668
crRNA0302:403-425,449.186236172854,474.254913824411,411.860384879738,551.374313096444,196.720223525066,396.23761378895,533.783694063227,481.615312770328,492.751284436719
crRNA0303:404-426,520.947030222713,735.198665535659,495.788749409887,944.019657271184,921.390448647319,489.942454887688,474.072297778188,570.702840109064,486.310091176108
crRNA0304:405-427,462.811703397511,793.186165915937,596.94744043298,426.061969210888,822.189652168867,516.715266630185,740.05942668427,581.556142932058,631.236939539849
crRNA0305:406-428,446.915324968745,606.797771836474,499.679468295391,601.499250650666,763.341722054531,618.987407486522,536.497848439819,377.152273099017,351.045032703283
crRNA0306:407-429,553.64815156189,642.004468495928,554.149532692441,1503.74812662666,1669.59984581531,1427.52632210992,360.982532086826,307.510246651477,254.427133794123
crRNA0307:408-430,664.468618322432,876.025452173476,618.624302795072,1144.51940748807,1139.96847478628,939.190235926782,591.685654097204,345.949027482911,400.427514367966
crRNA0308:409-431,532.301586243261,844.960719826899,506.905089082754,2238.91387742192,3026.46497730871,1656.70159062569,338.364578948554,199.88166032346,214.706442020357
crRNA0309:410-432,580.899086011204,782.831255133744,664.201295453828,4837.05647398244,3376.18981913105,2256.94802989247,530.164821561103,251.887069683636,208.802014864797
crRNA0310:411-433,589.982730827641,635.791522026612,615.289400893212,3433.55822246422,2769.21545423747,1630.46423511805,501.213841544115,279.924768643036,276.434544101209
crRNA0311:412-434,681.727543473664,913.303130989368,689.21305971778,1771.08112691585,1065.9882197854,1009.87045892697,965.334239941462,610.046062842415,617.281020808526
crRNA0312:413-435,786.1894588627,1155.60804329267,638.07789722259,1620.70631425318,988.645225920846,965.963047669279,1315.46015452192,590.148341000261,559.31028146303
crRNA0313:414-436,641.305324040516,888.451345112107,579.161296956393,2138.66400231348,1508.18838035884,1089.11798168476,572.686573461055,524.124082160385,349.434734388131
crRNA0314:415-437,584.532543937779,898.806255894299,600.282342334841,827.061469644666,576.709715120493,897.960105843337,754.534916692764,554.422885874574,476.648301285192
crRNA0315:416-438,563.640160859972,563.307146551266,472.444436096865,944.019657271184,1010.50302853474,1008.26409022242,674.015003520515,390.718901627759,306.493445984059
crRNA0316:417-439,570.907076713122,559.165182238389,556.928617610658,1244.76928259652,1060.94411148989,1378.79980473858,493.976096539867,313.389119013932,267.309520315344
crRNA0317:418-440,426.022941890937,797.328130228814,399.07659425594,885.540563457925,722.988855690415,802.648896040049,411.646747116556,292.586955269861,252.280069373919
crRNA0318:419-441,490.971002328468,683.424111624697,409.637116945164,935.665501012147,746.528027736149,1015.76047751032,372.743867718728,290.325850515071,230.809425171884
crRNA0319:420-442,482.795721993674,418.338395600572,384.625352681213,576.436781873555,351.406211254178,404.269457311699,356.458941459172,323.337979935009,336.015581761858
crRNA0320:421-443,869.304808933107,1139.04018604116,875.411749238309,776.936532090444,956.699206715921,716.44044222921,1186.085462571,889.518610534492,982.818738348184
crRNA0321:424-446,460.994974434223,426.622324226326,484.116592753376,509.603531801259,427.067835686896,733.575041744408,299.461699550725,312.484677112015,403.648110998271
crRNA0322:426-448,158.963784287663,113.904018604116,202.87319902983,517.957688060296,721.307486258576,408.017650955649,100.423711933929,108.985249180891,106.279688800077
crRNA0323:428-450,185.306354255333,126.329911542747,193.424310307893,559.728469355481,828.915129896219,491.013367357388,63.3302687871625,70.5464683494564,78.3678513374303
crRNA0324:429-451,244.804227803001,198.814287018094,223.438427424635,543.020156837407,608.655734325419,476.02059278159,140.231309457288,141.092936698913,148.147444994046
crRNA0325:430-452,279.776260346287,420.409377757011,239.00130296665,1202.99850130133,1847.82500559015,876.00640021449,58.806678159508,141.997378600829,107.353221010178
crRNA0326:432-454,160.780513250951,161.536608202201,160.631108272934,292.395469066296,221.940765002639,253.806255318868,96.8048394318055,50.6487465073021,96.6178989091606
crRNA0327:433-455,284.318082754506,318.931252091525,346.27398080982,91.8957188494073,603.611626029904,663.965731213917,122.136946946671,156.016228080529,155.125404359708
crRNA0328:434-456,327.919577873408,202.956251330971,282.910844674476,300.749625325333,178.225159774846,385.528489091952,160.135108218968,224.753812626153,164.787194250624
crRNA0329:435-457,406.493105535596,244.37589445974,404.634764092374,325.812094102444,496.003982392261,455.137799622443,267.796565157144,447.246520497516,404.721643208373
crRNA0330:436-458,328.37376011423,194.672322705217,266.236335165175,275.687156548222,206.808440116095,292.359104228063,180.943625106179,322.433538033093,303.809615458805
crRNA0331:437-459,239.354040913139,163.60759035864,219.547708539132,50.1249375542222,265.656370230431,270.405398599216,161.94454447003,259.574825849923,229.735892961782
crRNA0334:442-464,417.847661556143,244.37589445974,409.637116945164,534.66600057837,149.641879433597,418.726775652647,216.227632001883,288.06474576028,321.522896925484
crRNA0335:444-466,190.756541145196,144.968750950693,231.219865195642,250.624687771111,184.950637502199,176.165101265628,81.4246312977803,156.016228080529,149.220977204148
crRNA0336:445-467,401.497100886555,256.801787398371,385.736986648499,1219.70681381941,904.576754328937,674.139399676065,80.5199131722494,176.366170873641,161.029831515268
crRNA0337:446-468,412.851656907102,296.150448370702,366.839209204625,1796.14359569296,452.288377164469,607.742826554674,133.898282578572,154.659565227655,172.301919721336
crRNA0338:447-469,387.871633661898,478.396878137288,379.067182844779,3274.82925354251,2480.01991196131,1456.97641502667,172.8011619764,105.367481573227,120.772373636451
crRNA0339:448-470,325.648666669299,370.705806002487,324.041301464085,3859.62019167511,2051.27070684257,862.084538108392,184.562497608302,135.666285287416,141.706251733436
crRNA0340:449-471,513.680114369563,403.841520505503,427.979077405396,5070.97284923548,4131.12469402639,1798.06203662607,117.613356319016,141.545157649871,86.9561090182445
crRNA0341:450-472,522.763759186001,486.680806763042,513.574892886475,3166.22522217503,1551.90398558663,1394.32803554922,153.802081340252,204.40386983304,212.559377600153
crRNA0342:451-473,401.042918645733,279.582591119194,397.964960288654,568.082625614518,615.381212052772,441.751393751194,251.511638897588,397.954436843088,362.853887014403
crRNA0343:452-474,339.728316134777,250.588840929056,271.238688017965,208.853906475926,531.312740460863,356.078396175205,161.94454447003,193.098346059089,323.133195240637
crRNA0344:453-475,259.792241750124,126.329911542747,205.096466964404,41.7707812951851,151.323248865436,174.023276326228,99.5189938083982,224.753812626153,254.963899899174
crRNA0348:458-480,232.087125059988,122.18794722987,267.347969132461,133.666500144592,127.784076819701,296.107297872013,72.3774500424714,170.035077560228,186.79460455771
crRNA0349:459-481,242.533316598892,178.104465453709,208.987185849907,593.145094391629,193.35748466139,288.610910584114,95.9001213062746,110.794132984723,134.191526262723
crRNA0350:460-482,396.955278478336,296.150448370702,376.843914910206,325.812094102444,553.170543074759,584.718208456126,218.037068252945,214.804951705076,310.250808719416
crRNA0351:461-483,282.501353791219,321.002234247964,265.680518181531,1771.08112691585,1982.33456013721,1134.63176164701,43.4264700254828,76.8775616628692,57.9707393454964
crRNA0352:462-484,285.22644723615,273.369644649879,232.887316146572,2021.70581468696,2249.67229979948,1026.46960220732,50.66421502973,108.533028229933,54.750142715191
crRNA0353:463-485,393.776002792583,418.338395600572,362.392673335478,2581.43428404244,3134.07262094636,1559.248555883,155.611517591314,139.284052895081,104.669390484924
crRNA0354:464-486,334.732311485736,478.396878137288,346.829797793464,2673.33000289185,3036.55319389974,1326.86054995813,133.898282578572,127.978529121129,123.456204161705
crRNA0355:465-487,428.293853095047,486.680806763042,481.337507835159,2197.14309612674,3213.09698424275,1655.63067815599,199.942705742327,182.245043236096,168.007790880929
crRNA0356:466-488,684.452636918596,1014.78125665485,584.719466792826,451.124437987999,1121.47341103606,953.11209803288,359.173095835764,365.394528374108,340.846476707317
crRNA0357:467-489,426.022941890937,292.008484057825,387.960254583073,735.165750795258,235.391720457344,301.997316455362,332.031552069838,421.017705341948,442.832036666986
crRNA0358:469-491,364.708339379982,225.737055051794,350.720516678967,25.0624687771111,479.190288073879,260.767186371917,289.509800169886,381.674482608598,288.243398412329
crRNA0359:470-492,369.250161788201,635.791522026612,413.527835830668,75.1874063313332,428.749205118734,309.493703743261,447.835472137792,347.757911286744,430.486416250816
crRNA0360:471-493,426.931306372581,229.879019364671,456.325743571208,643.270031945851,453.969746596307,562.764502827279,271.415437659268,401.119983499794,422.434924675052
crRNA0361:473-495,579.082357047916,505.319646170988,626.405740566079,634.915875686814,679.273250462622,779.624277941502,559.115801578092,515.98410504314,641.435495535816
crRNA0362:474-496,404.222194331486,463.900003042219,370.174111106485,785.290688349481,369.901275004398,417.120406948098,292.223954546478,393.432227333507,359.096524279047
crRNA0363:475-497,599.520557884901,432.835270695642,521.912147641125,718.457438277184,1296.33583194723,608.278282789524,312.127753308158,319.267991376386,515.832226953907
crRNA0364:476-498,585.895090660244,780.760272977306,676.985086077626,1570.58137669896,2100.03042036588,1391.11529814013,322.079652688998,260.479267751839,306.493445984059
crRNA0365:477-499,646.301328689556,857.386612765529,626.961557549722,768.582375831406,588.479301143361,649.508412872968,990.666347456327,759.278976658573,656.464946477241
crRNA0366:478-500,498.69210042244,956.793756274576,562.486787447092,451.124437987999,817.145543873352,670.391206032116,729.202809177899,639.440424654689,615.133956388322
crRNA0367:479-501,466.445161324086,598.51384321072,422.420907568962,309.10378158437,201.764331820581,500.651579584687,430.645827752705,360.872318864527,471.280640234683
crRNA0368:480-502,537.751773133123,596.442861054281,591.389270596547,142.020656403629,401.847294209323,595.427333153125,550.068620322783,461.265369977215,457.32472150336
crRNA0369:481-503,572.723805676409,828.392862575391,534.695938264923,384.291187915703,141.235032274407,542.417165902982,949.954031807437,692.802496867739,692.965041620702
crRNA0370:482-504,329.282124595874,314.789287778648,406.858032026948,442.770281728962,595.204778870713,471.201486667941,658.63479538649,442.724310987935,422.434924675052
crRNA0371:483-505,562.731796378328,594.371878897843,550.258813806937,350.874562879555,522.905893301672,474.94968031189,760.867943571481,601.001643823254,537.302871155943
crRNA0372:484-506,497.329553699975,412.125449131257,480.225873867873,400.999500433777,304.327867162709,500.116123349837,662.253667888613,507.391906974937,420.287860254849
crRNA0373:485-507,550.923058116958,757.979469256483,516.353977804692,609.853406909703,642.283122962182,682.706699433664,775.343433579975,616.829377106786,472.354172444785
crRNA0374:486-508,480.070628548743,478.396878137288,457.437377538494,451.124437987999,329.548408640282,464.776011849742,655.920641009897,503.774139367272,512.074864218551
crRNA0375:487-509,495.967006977509,772.476344351552,417.418554716172,492.895219283185,183.269268070361,392.489420145001,398.980693359124,440.915427184103,521.736654109467
crRNA0376:488-510,410.580745702993,403.841520505503,466.886266260432,476.186906765111,306.009236594548,403.198544841999,451.454344639915,460.360928075299,496.508647172075
crRNA0377:490-512,503.233922830659,362.421877376733,404.078947108731,133.666500144592,311.053344890062,295.571841637163,358.268377710233,461.717590928173,442.832036666986
crRNA0378:492-514,827.520042777492,789.04420160306,856.513971794435,208.853906475926,538.038218188216,885.644612441789,1014.18901872013,919.365193297724,885.664073333972
crRNA0379:493-515,656.74752022846,896.73527373786,695.8828635215,459.478594247036,674.229142167108,691.273999191263,705.680137914096,847.914283046352,746.10488602074
crRNA0380:494-516,604.970744774764,741.411612004975,664.757112437472,1002.49875108444,240.435828752859,605.065545380424,903.813407405362,786.412233716056,706.920960352025
crRNA0381:495-517,562.731796378328,542.597324986881,612.510315974995,3132.80859713889,667.503664439755,546.700815781781,481.310042782435,552.614002070742,602.788335972152
crRNA0382:496-518,677.639903306267,749.695540630729,546.368094921434,417.707812951851,494.322612960423,537.598059789332,445.121317761199,555.327327776491,631.7737056449
crRNA0383:497-519,550.923058116958,882.238398642791,618.624302795072,1035.91537612059,724.670225122253,904.385580661536,427.931673376112,316.10244471968,491.140986121566
crRNA0384:498-520,568.636165509012,890.522327268545,558.596068561588,776.936532090444,892.80716830607,646.831131698719,553.687492824906,437.297659576438,442.832036666986
crRNA0385:499-521,477.345535103811,797.328130228814,558.040251577944,618.20756316874,1106.34108614952,496.903385940738,720.15562792259,646.675959870017,600.104505446897
crRNA0386:500-522,742.133781502976,996.142417246907,752.020378869481,985.790438566369,643.96449239402,665.036643683616,959.001213062746,680.140310240913,747.178418230842
crRNA0387:501-523,527.30558159422,484.609824606604,492.453847508027,225.562218994,494.322612960423,427.829531645096,418.884492120803,448.150962399432,466.986511394276
crRNA0388:502-524,486.429179920249,451.474110103588,518.021428755622,292.395469066296,282.470064548813,438.538656342095,417.075055869742,458.552044271467,577.56032903476
crRNA0389:504-526,338.819951653134,308.576341309333,315.704046709435,359.228719138592,257.249523071241,365.181152167654,189.086088235957,287.612524809322,338.699412287113
crRNA0390:505-527,405.584741053952,345.854020125226,469.109534195005,284.041312807259,258.930892503079,496.903385940738,376.362740220851,481.615312770328,400.964280473016
crRNA0391:506-528,469.170254769017,486.680806763042,494.121298458957,267.333000289185,373.264013868075,599.175526797075,511.165740924954,398.406657794046,438.537907826579
crRNA0392:507-529,511.409203165454,706.204915345521,538.586657150427,1336.66500144592,1491.37468604046,1295.26863210199,405.31372023784,208.473858391663,224.368231911273
crRNA0393:508-530,632.221679224078,567.449110864143,702.552667325221,584.790938132592,733.077072281444,997.554965525425,469.548707150533,405.189972058417,409.552538153831
crRNA0394:510-532,398.317825200802,387.273663253995,490.786396557097,634.915875686814,159.730096024626,522.069828978684,403.504283986778,330.573515150338,457.32472150336
crRNA0395:511-533,458.269880989292,265.085716024125,433.537247241829,392.64534417474,156.36735716095,405.340369781399,446.930754012261,430.966566263026,477.185067390243
crRNA0396:512-534,470.986983732305,455.616074416465,404.078947108731,718.457438277184,674.229142167108,712.15679235041,285.890927667762,293.943618122735,291.463995042634
crRNA0397:513-535,541.385231059699,581.945985959212,521.356330657482,701.74912575911,1698.18312615656,1007.72863398757,275.939028286922,294.395839073693,262.478625369886
crRNA0398:515-537,467.807708046552,436.977235008519,454.102475636634,584.790938132592,420.342357959543,571.331802584878,296.747545174133,383.48336641243,396.133385527558
crRNA0399:516-538,353.807965600256,209.169197800286,404.634764092374,142.020656403629,181.587898638523,403.198544841999,242.464457642279,416.495495832368,377.346571850777
crRNA0400:517-539,239.80822315396,211.240179956725,301.80862211835,426.061969210888,356.450319549693,487.265173713439,75.996322544595,227.014917380943,179.816645192049
crRNA0401:518-540,455.998969785182,331.357145030156,418.530188683458,317.457937843407,139.553662842568,547.236272016631,171.89644385087,303.892479043812,265.162455895141
crRNA0402:519-541,515.042661092029,256.801787398371,466.886266260432,960.727969789258,1203.86051319613,1311.86777538234,92.281248804151,193.098346059089,160.493065410217
crRNA0403:522-544,507.775745238878,552.952235769073,480.781690851516,1720.95618936163,1561.99220217766,1397.00531672347,221.655940755069,198.072776519628,222.75793359612
crRNA0404:523-545,251.162779174508,182.246429766586,246.782740737657,208.853906475926,339.636625231311,443.893218690594,159.230390093437,150.589576669032,142.779783943537
crRNA0405:524-546,508.2299274797,296.150448370702,494.6771154426,409.353656692814,480.871657505718,719.65317963831,234.321994512501,366.751191226982,326.890557975993
crRNA0406:525-547,528.668128316686,316.860269935087,441.318685012837,158.728968921704,225.303503866315,483.516980069489,297.652263299664,487.94640608374,555.552918727673
crRNA0407:526-548,363.345792657516,265.085716024125,330.711105267806,284.041312807259,410.254141368514,368.929345811604,229.798403884847,455.386497614761,419.214328044747
crRNA0408:527-549,232.995489541632,105.620089978362,181.196336667739,83.5415625903703,57.1665606824979,178.306926205028,102.233148184991,347.305690335786,265.162455895141
crRNA0409:528-550,346.541049747106,335.499109343033,369.618294122842,91.8957188494073,257.249523071241,287.004541879564,169.182289474277,379.413377853807,373.05244301037
crRNA0411:530-552,257.067148305192,105.620089978362,244.00365581944,175.437281439778,153.004618297274,202.937913008124,101.32843005946,239.677104007769,267.309520315344
crRNA0412:531-553,302.03119014656,134.613840168501,323.485484480442,25.0624687771111,178.225159774846,236.67165580367,121.23222882114,412.425507273745,349.971500493182
crRNA0413:532-554,232.54130730081,136.684822324939,257.343263426881,108.604031367481,206.808440116095,172.416907621678,96.8048394318055,320.172433278302,295.758123883042
crRNA0415:534-556,246.620956766289,182.246429766586,208.987185849907,133.666500144592,168.136943183817,260.231730137067,93.1859669296819,263.644814408546,259.258028739581
crRNA0416:537-559,218.00747559451,103.549107821924,199.53829712797,208.853906475926,36.9901275004398,248.451692970369,28.0462618914577,110.794132984723,132.58122794757
crRNA0417:538-560,348.357778710393,209.169197800286,336.269275104239,793.644844608518,674.229142167108,795.687964987,30.7604162680503,79.5908873686175,73.0001902869213
crRNA0418:539-561,374.246166437241,217.45312642604,314.036595758505,1762.72697065681,1736.85462308883,1322.57690007933,30.7604162680503,63.7631540850856,74.0737224970231
crRNA0419:540-562,379.242171086282,304.434376996456,410.192933928808,2456.12194015689,2910.45048651188,1563.5322057618,35.2840068957048,47.4831998505957,53.1398444000383
crRNA0420:541-563,500.96301162655,432.835270695642,447.988488816557,3015.85040951237,2997.88169696746,1887.48322784601,40.7123156488902,81.3997711724497,77.2943191273285
crRNA0421:542-564,341.545045098065,194.672322705217,310.701693856644,994.144594825406,2106.75589809323,1048.95876407102,56.0925237829153,102.654155867478,97.1546650142115
crRNA0422:543-565,442.373502560526,381.06071678468,386.292803632143,2339.16375253037,1635.97245717854,1352.02699299608,101.32843005946,127.978529121129,138.48565510313
crRNA0423:544-566,365.162521620803,246.446876616179,360.169405400904,233.916375253037,168.136943183817,502.793404524087,129.374691950918,160.086216639151,231.346191276935
crRNA0424:545-567,493.6960957734,304.434376996456,449.655939767487,50.1249375542222,233.710351025506,357.149308644905,290.414518295417,624.969354224031,491.677752226617
crRNA0443:571-593,253.887872619439,283.724555432071,320.150582578582,83.5415625903703,226.984873298153,246.309868030969,186.371933859364,301.631374289022,393.986321107355
crRNA0444:572-594,242.987498839714,130.471875855624,215.656989653628,91.8957188494073,48.759713523307,163.849607864079,89.5670944275584,277.211442937287,345.140605547724
crRNA0445:574-596,455.998969785182,389.344645410434,370.174111106485,284.041312807259,144.597771138083,372.677539455553,442.407163384607,501.060813661524,544.817596626656
crRNA0446:576-598,452.365511858607,687.566075937574,385.736986648499,827.061469644666,415.298249664029,561.15813412273,357.363659584703,323.790200885967,381.640700691184
crRNA0447:577-599,543.201960022986,894.664291581422,557.484434594301,1796.14359569296,3313.97915015304,979.349453540527,516.59404967814,293.039176220819,477.721833495294
crRNA0448:578-600,470.078619250661,639.933486339489,445.765220881984,1161.22772000615,459.013854891821,653.256606516918,427.931673376112,400.215541597878,376.273039640675
crRNA0449:579-601,450.094600654498,604.726789680035,472.444436096865,242.270531512074,368.21990557256,499.045210880137,621.541352239723,490.207510838531,555.016152622622
crRNA0450:580-602,564.094343100793,470.112949511534,638.07789722259,392.64534417474,675.910511598946,517.250722865035,664.967822265206,595.574992411757,598.494207131745
crRNA0451:581-603,426.022941890937,294.079466214264,417.418554716172,233.916375253037,196.720223525066,330.911953137258,365.506122714481,528.194070719007,433.707012881121
crRNA0452:583-605,450.54878289532,339.64107365591,417.418554716172,651.624188204888,226.984873298153,410.694932129898,423.408082748458,369.012295981772,377.346571850777
crRNA0453:584-606,588.166001864354,436.977235008519,578.605479972749,300.749625325333,260.612261934917,416.584950713248,428.836391501643,667.478123614088,638.214898905511
crRNA0454:585-607,441.01095583806,302.363394840018,380.178816812066,576.436781873555,630.513536939315,566.512696471229,284.0814914167,373.986726442311,334.405283446706
crRNA0455:587-609,510.955020924632,584.01696811565,513.574892886475,827.061469644666,973.512901034302,816.570758146147,366.410840840012,261.835930604713,456.251189293258
crRNA0456:588-610,718.97048722106,840.818755514022,663.645478470185,4820.34816146437,3809.9831325453,2129.50944599818,226.179531382723,185.410589892802,210.949079285001
crRNA0457:589-611,550.014693635315,385.202681097557,500.791102262677,902.248875975999,1195.45366603694,810.145283327948,315.746625810282,315.198002817764,351.581798808334
crRNA0458:590-612,660.380978155035,681.353129468259,675.873452110339,1921.45593957852,2431.260198438,1228.8720589806,350.125914580455,244.651534468307,311.324340929517
crRNA0459:591-613,501.417193867372,490.822771075919,527.470317477559,342.520406620518,373.264013868075,639.33474441082,500.309123418584,564.371746795652,511.001332008449
crRNA0460:592-614,523.672123667645,449.403127947149,499.123651311747,952.373813530221,946.610990124892,1207.4538095866,225.274813257192,180.888380383222,195.919628343576
crRNA0461:593-615,490.971002328468,555.023217925512,461.883913407641,3575.57887886785,2997.88169696746,1651.34702827719,176.420034478524,190.837241304299,148.684211099097
crRNA0462:594-616,506.413198516413,352.066966594541,506.905089082754,668.332500722962,485.915765801232,857.265431994742,342.888169576208,246.460418272139,376.809805745726
crRNA0463:595-617,487.791726642715,542.597324986881,474.667704031439,417.707812951851,637.239014666668,453.531430917893,885.719044894744,524.124082160385,541.59699999635
crRNA0464:596-618,406.947287776418,389.344645410434,409.637116945164,685.040813241036,391.759077618294,351.794746296406,607.065862231229,420.56548439099,502.413074327635
crRNA0465:630-652,411.034927943815,457.687056572903,382.957901730283,517.957688060296,415.298249664029,395.7021575541,541.926157193005,497.44304605386,411.699602574034
crRNA0466:631-653,507.321562998056,476.32589598085,487.451494655236,217.208062734963,554.851912506597,604.530089145574,489.452505912213,367.655633128898,482.552728440752
crRNA0467:633-655,332.915582522449,478.396878137288,396.853326321367,1035.91537612059,368.21990557256,427.829531645096,426.12223712505,240.581545909685,375.199507430574
crRNA0468:634-656,565.911072064081,378.989734628241,450.211756751131,309.10378158437,506.09219898329,418.191319417797,440.597727133545,553.518443972658,511.5380981135
crRNA0469:671-693,384.692357976145,366.56384168961,422.976724552605,142.020656403629,289.195542276166,383.922120387402,227.988967633785,228.823801184775,323.669961345688
crRNA0470:673-695,545.018688986274,780.760272977306,614.177766925925,4669.9733488017,4635.53552357784,2184.12598195288,256.939947650773,119.838552003884,127.750333002112
crRNA0471:674-696,327.011213391764,345.854020125226,352.387967629897,793.644844608518,416.979619095867,566.512696471229,275.939028286922,252.791511585552,256.574198214326
crRNA0472:675-697,475.982988381346,465.970985198657,409.637116945164,517.957688060296,507.773568415128,871.187294100841,311.223035182627,288.516966711239,207.728482654695
crRNA0473:676-698,305.664648073135,151.181697420009,352.943784613541,417.707812951851,675.910511598946,469.059661728541,190.895524487018,268.619244869084,246.91240832341
crRNA0474:679-701,315.656657371217,155.323661732886,273.461955952539,91.8957188494073,337.955255799473,182.590576083827,97.7095575573364,252.791511585552,301.125784933551
crRNA0475:680-702,375.154530918885,260.943751711248,384.069535697569,200.499750216889,221.940765002639,613.097388903173,193.609678863611,304.34469999477,290.927228937584
crRNA0476:681-703,475.074623899702,430.764288539203,493.565481475313,267.333000289185,670.866403303431,723.401373282259,232.512558261439,361.324539815485,316.155235874975
crRNA0477:682-704,571.815441194766,507.390628327427,519.133062722909,384.291187915703,445.562899437116,867.439100456891,250.606920772057,350.019016041534,438.537907826579
crRNA0478:684-706,318.83593305697,314.789287778648,289.024831494553,442.770281728962,331.22977807212,414.443125773848,171.89644385087,262.740372506629,216.31674033551
crRNA0479:685-707,349.720325432859,209.169197800286,330.711105267806,192.145593957852,294.23965057168,506.541598168036,177.324752604055,246.008197321181,233.493255697138
crRNA0480:687-709,308.843923758888,165.678572515078,297.917903232847,367.582875397629,593.523409438875,675.210312145765,56.9972419084462,119.386331052926,111.647349850586
crRNA0481:688-710,320.198479779436,213.311162113163,342.383261924317,1345.01915770496,877.674843419526,731.433216805008,74.1868862935332,134.7618433855,148.684211099097
crRNA0482:689-711,254.342054860261,144.968750950693,265.124701197888,309.10378158437,168.136943183817,242.02621815217,175.515316352993,283.5425362507,345.140605547724
crRNA0483:690-712,322.015208742723,327.215180717279,326.264569398659,108.604031367481,248.84267591205,286.469085644714,225.274813257192,373.534505491353,322.059663030535
crRNA0485:693-715,450.54878289532,652.35937927812,476.890971966012,501.249375542222,564.940129097626,483.516980069489,440.597727133545,566.180630599484,457.861487608411
crRNA0486:694-716,444.644413764635,302.363394840018,400.744045206871,601.499250650666,425.386466255058,601.852807971324,276.843746412453,295.752501926567,300.5890188285
crRNA0487:695-717,343.815956302174,281.653573275633,320.706399562225,334.166250361481,230.34761216183,349.652921357006,305.794726429442,380.770040706682,346.214137757825
crRNA0488:697-719,509.138291961344,762.121433569359,455.214109603921,910.603032235036,477.508918642041,608.278282789524,463.215680271817,378.961156902849,499.729243802381
crRNA0489:698-720,569.090347749834,577.804021646335,586.386917743756,526.311844319333,1035.72357001231,663.965731213917,615.208325361007,410.616623469913,443.368802772037
crRNA0490:699-721,593.616188754217,670.998218686066,598.614891383911,1378.43578274111,839.003346487249,903.314668191837,421.598646497396,353.636783649198,385.934829531591
crRNA0491:701-723,429.202217576691,635.791522026612,494.121298458957,1587.28968921704,1913.39841343184,1129.27719929851,393.552384605938,190.837241304299,281.802205151718
crRNA0492:702-724,262.063152954233,192.601340548778,244.00365581944,985.790438566369,354.768950117855,578.292733637927,102.233148184991,111.246353935681,155.125404359708
crRNA0493:703-725,250.708596933686,236.091965833986,254.008361525021,158.728968921704,179.906529206685,275.224504712865,155.611517591314,264.097035359504,188.941668977914
