Unnamed: 0,name,window_0,window_1,window_5,window_10,window_20,window_40,window_100
,crRNA092:155-181_FirstOrder_16,-5.699999809265137,-6.099999904632568,-10.800000190734863,-17.200000762939453,-20.799999237060547,-38.400001525878906,-95.4000015258789
,crRNA092:155-181_FirstOrder_17,-5.699999809265137,-6.099999904632568,-10.800000190734863,-15.100000381469727,-18.5,-36.20000076293945,-97.19999694824219
,crRNA092:155-181_FirstOrder_18,-7.099999904632568,-7.400000095367432,-11.600000381469727,-16.5,-22.0,-40.900001525878906,-96.9000015258789
,crRNA092:155-181_FirstOrder_19,-5.199999809265137,-5.599999904632568,-15.899999618530273,-16.799999237060547,-20.100000381469727,-38.79999923706055,-99.30000305175781
,crRNA092:155-181_FirstOrder_20,-10.399999618530273,-10.800000190734863,-13.5,-19.100000381469727,-21.0,-40.29999923706055,-99.0999984741211
,crRNA092:155-181_FirstOrder_21,-4.900000095367432,-5.599999904632568,-12.100000381469727,-13.0,-18.100000381469727,-37.599998474121094,-99.0999984741211
,crRNA092:155-181_FirstOrder_22,-6.099999904632568,-6.5,-12.0,-12.899999618530273,-19.600000381469727,-37.79999923706055,-97.19999694824219
,crRNA092:155-181_FirstOrder_23,-2.5999999046325684,-3.0,-12.199999809265137,-13.100000381469727,-18.200000762939453,-39.5,-98.69999694824219
,crRNA092:155-181_FirstOrder_24,-7.400000095367432,-7.800000190734863,-12.199999809265137,-17.200000762939453,-21.299999237060547,-38.400001525878906,-99.69999694824219
,crRNA092:155-181_FirstOrder_25,-5.400000095367432,-5.800000190734863,-12.5,-17.0,-19.700000762939453,-38.20000076293945,-96.4000015258789
,crRNA092:155-181_FirstOrder_26,-4.5,-4.5,-10.800000190734863,-17.0,-19.100000381469727,-38.20000076293945,-95.80000305175781
,crRNA092:155-181_FirstOrder_27,-5.099999904632568,-5.400000095367432,-12.0,-17.0,-22.600000381469727,-38.20000076293945,-95.80000305175781
,crRNA094:158-184_FirstOrder_01,-10.199999809265137,-10.300000190734863,-11.199999809265137,-19.600000381469727,-24.799999237060547,-42.900001525878906,-98.9000015258789
,crRNA094:158-184_FirstOrder_02,-4.5,-5.599999904632568,-8.399999618530273,-14.899999618530273,-21.799999237060547,-40.20000076293945,-98.5
,crRNA094:158-184_FirstOrder_03,-4.5,-4.800000190734863,-7.800000190734863,-14.100000381469727,-20.399999618530273,-39.5,-97.4000015258789
,crRNA094:158-184_FirstOrder_04,-4.5,-4.5,-7.0,-13.399999618530273,-19.299999237060547,-37.900001525878906,-94.80000305175781
,crRNA094:158-184_FirstOrder_05,-6.0,-6.0,-8.199999809265137,-15.899999618530273,-23.0,-40.900001525878906,-94.19999694824219
,crRNA094:158-184_FirstOrder_06,-7.400000095367432,-7.400000095367432,-9.300000190734863,-17.299999237060547,-22.0,-41.099998474121094,-96.69999694824219
,crRNA094:158-184_FirstOrder_07,-7.400000095367432,-7.400000095367432,-8.5,-17.299999237060547,-20.700000762939453,-40.20000076293945,-94.9000015258789
,crRNA094:158-184_FirstOrder_08,-7.300000190734863,-7.300000190734863,-8.399999618530273,-17.200000762939453,-20.600000381469727,-40.099998474121094,-94.5999984741211
,crRNA094:158-184_FirstOrder_09,-4.5,-4.5,-6.800000190734863,-15.800000190734863,-19.399999618530273,-38.599998474121094,-96.0999984741211
,crRNA094:158-184_FirstOrder_10,-4.5,-4.5,-7.599999904632568,-14.600000381469727,-19.0,-39.29999923706055,-101.0999984741211
,crRNA094:158-184_FirstOrder_11,-4.5,-4.5,-8.5,-14.199999809265137,-19.100000381469727,-40.20000076293945,-93.9000015258789
,crRNA094:158-184_FirstOrder_12,-6.699999809265137,-7.300000190734863,-8.5,-16.600000381469727,-21.299999237060547,-40.20000076293945,-96.0999984741211
,crRNA094:158-184_FirstOrder_13,-6.800000190734863,-6.800000190734863,-8.5,-15.600000381469727,-20.5,-40.20000076293945,-95.80000305175781
,crRNA094:158-184_FirstOrder_14,-3.5,-3.5,-5.800000190734863,-13.399999618530273,-20.600000381469727,-37.20000076293945,-100.19999694824219
,crRNA094:158-184_FirstOrder_15,-4.599999904632568,-4.599999904632568,-7.300000190734863,-15.100000381469727,-19.299999237060547,-39.29999923706055,-102.69999694824219
,crRNA094:158-184_FirstOrder_16,-9.300000190734863,-9.300000190734863,-9.300000190734863,-16.600000381469727,-21.200000762939453,-39.900001525878906,-97.30000305175781
,crRNA094:158-184_FirstOrder_17,-6.900000095367432,-6.900000095367432,-9.199999809265137,-16.399999618530273,-19.799999237060547,-40.20000076293945,-96.0999984741211
,crRNA094:158-184_FirstOrder_18,-6.900000095367432,-6.900000095367432,-10.5,-16.0,-22.100000381469727,-41.900001525878906,-98.0
,crRNA094:158-184_FirstOrder_19,-7.400000095367432,-7.400000095367432,-9.699999809265137,-15.899999618530273,-23.600000381469727,-41.400001525878906,-101.30000305175781
,crRNA094:158-184_FirstOrder_20,-7.400000095367432,-7.400000095367432,-7.400000095367432,-13.199999809265137,-20.0,-38.20000076293945,-97.19999694824219
,crRNA094:158-184_FirstOrder_21,-6.900000095367432,-7.599999904632568,-9.5,-15.5,-21.700000762939453,-40.20000076293945,-96.69999694824219
,crRNA094:158-184_FirstOrder_22,-6.900000095367432,-6.900000095367432,-8.5,-16.600000381469727,-23.0,-40.70000076293945,-99.30000305175781
,crRNA094:158-184_FirstOrder_23,-7.5,-7.5,-9.399999618530273,-21.600000381469727,-25.0,-44.5,-100.80000305175781
,crRNA094:158-184_FirstOrder_24,-3.700000047683716,-3.9000000953674316,-8.5,-14.100000381469727,-19.299999237060547,-39.599998474121094,-99.0999984741211
,crRNA094:158-184_FirstOrder_25,-9.5,-9.5,-10.5,-17.100000381469727,-23.5,-42.29999923706055,-99.9000015258789
,crRNA094:158-184_FirstOrder_26,-5.699999809265137,-5.699999809265137,-8.5,-15.300000190734863,-19.299999237060547,-38.20000076293945,-95.5999984741211
,crRNA094:158-184_FirstOrder_27,-9.0,-10.600000381469727,-11.100000381469727,-16.200000762939453,-22.0,-41.099998474121094,-102.5999984741211
,crRNA098:165-191_FirstOrder_01,-7.0,-7.5,-10.0,-16.100000381469727,-22.600000381469727,-38.0,-96.30000305175781
,crRNA098:165-191_FirstOrder_02,-7.0,-7.0,-9.800000190734863,-15.899999618530273,-21.200000762939453,-36.099998474121094,-95.4000015258789
,crRNA098:165-191_FirstOrder_03,-7.699999809265137,-8.100000381469727,-9.100000381469727,-15.199999809265137,-24.299999237060547,-36.900001525878906,-95.69999694824219
,crRNA098:165-191_FirstOrder_04,-7.0,-7.0,-7.599999904632568,-13.699999809265137,-20.600000381469727,-36.400001525878906,-93.19999694824219
,crRNA098:165-191_FirstOrder_05,-6.099999904632568,-6.099999904632568,-9.0,-15.100000381469727,-20.399999618530273,-35.599998474121094,-96.4000015258789
,crRNA098:165-191_FirstOrder_06,-7.0,-7.599999904632568,-11.699999809265137,-17.799999237060547,-23.100000381469727,-36.70000076293945,-97.19999694824219
,crRNA098:165-191_FirstOrder_07,-6.0,-6.599999904632568,-10.699999809265137,-16.799999237060547,-23.0,-35.599998474121094,-94.30000305175781
,crRNA098:165-191_FirstOrder_08,-5.699999809265137,-5.900000095367432,-10.0,-16.100000381469727,-22.399999618530273,-35.5,-95.80000305175781
,crRNA098:165-191_FirstOrder_09,-4.599999904632568,-4.599999904632568,-8.300000190734863,-14.399999618530273,-19.700000762939453,-34.79999923706055,-94.30000305175781
,crRNA098:165-191_FirstOrder_10,-9.300000190734863,-9.300000190734863,-10.600000381469727,-16.700000762939453,-22.899999618530273,-38.79999923706055,-97.69999694824219
,crRNA098:165-191_FirstOrder_11,-4.699999809265137,-4.699999809265137,-7.400000095367432,-13.5,-20.399999618530273,-35.5,-95.80000305175781
,crRNA098:165-191_FirstOrder_12,-5.900000095367432,-5.900000095367432,-9.300000190734863,-15.399999618530273,-23.0,-35.400001525878906,-96.0
,crRNA098:165-191_FirstOrder_13,-7.0,-7.0,-10.699999809265137,-16.799999237060547,-22.100000381469727,-37.400001525878906,-95.0999984741211
,crRNA098:165-191_FirstOrder_14,-7.0,-7.0,-10.699999809265137,-16.799999237060547,-22.100000381469727,-36.5,-92.0
,crRNA098:165-191_FirstOrder_15,-6.099999904632568,-6.099999904632568,-9.800000190734863,-15.899999618530273,-23.0,-37.20000076293945,-97.4000015258789
,crRNA098:165-191_FirstOrder_16,-5.5,-6.0,-10.100000381469727,-16.200000762939453,-21.5,-36.79999923706055,-92.0
,crRNA098:165-191_FirstOrder_17,-6.099999904632568,-6.099999904632568,-8.0,-14.100000381469727,-19.700000762939453,-35.599998474121094,-98.19999694824219
,crRNA098:165-191_FirstOrder_18,-7.0,-7.0,-7.599999904632568,-13.699999809265137,-20.600000381469727,-36.5,-91.0
,crRNA098:165-191_FirstOrder_19,-7.0,-7.5,-11.600000381469727,-17.700000762939453,-23.0,-36.70000076293945,-98.5
,crRNA098:165-191_FirstOrder_20,-7.599999904632568,-7.599999904632568,-10.399999618530273,-16.5,-21.799999237060547,-37.099998474121094,-94.80000305175781
,crRNA098:165-191_FirstOrder_21,-3.299999952316284,-3.299999952316284,-6.5,-12.600000381469727,-19.399999618530273,-33.400001525878906,-93.0
,crRNA098:165-191_FirstOrder_22,-5.699999809265137,-5.699999809265137,-8.5,-14.600000381469727,-21.5,-35.599998474121094,-99.80000305175781
,crRNA098:165-191_FirstOrder_23,-9.300000190734863,-9.300000190734863,-12.800000190734863,-18.899999618530273,-24.200000762939453,-40.0,-96.19999694824219
,crRNA098:165-191_FirstOrder_24,-7.0,-7.0,-9.800000190734863,-15.899999618530273,-21.200000762939453,-36.5,-93.19999694824219
,crRNA098:165-191_FirstOrder_25,-7.0,-7.0,-8.800000190734863,-14.899999618530273,-21.100000381469727,-36.5,-92.5
,crRNA098:165-191_FirstOrder_26,-7.0,-7.099999904632568,-7.300000190734863,-13.399999618530273,-20.799999237060547,-36.599998474121094,-96.80000305175781
,crRNA098:165-191_FirstOrder_27,-7.0,-7.0,-7.300000190734863,-13.300000190734863,-19.600000381469727,-35.20000076293945,-92.5
,crRNA103:171-197_FirstOrder_01,-4.0,-4.800000190734863,-8.5,-15.399999618530273,-21.5,-36.5,-98.0999984741211
,crRNA103:171-197_FirstOrder_02,-4.0,-4.800000190734863,-10.800000190734863,-14.100000381469727,-22.700000762939453,-37.599998474121094,-92.30000305175781
,crRNA103:171-197_FirstOrder_03,-4.0,-4.800000190734863,-8.5,-14.100000381469727,-22.700000762939453,-36.5,-91.19999694824219
,crRNA103:171-197_FirstOrder_04,-4.0,-4.800000190734863,-8.5,-12.699999809265137,-21.0,-36.5,-90.30000305175781
,crRNA103:171-197_FirstOrder_05,-5.0,-6.599999904632568,-10.399999618530273,-16.799999237060547,-25.399999618530273,-38.29999923706055,-93.80000305175781
,crRNA103:171-197_FirstOrder_06,-4.0,-4.800000190734863,-10.399999618530273,-13.699999809265137,-21.5,-36.5,-94.5
,crRNA103:171-197_FirstOrder_07,-4.0,-4.800000190734863,-11.399999618530273,-13.399999618530273,-22.5,-38.0,-92.5
,crRNA103:171-197_FirstOrder_08,-4.0,-4.800000190734863,-9.600000381469727,-14.300000190734863,-22.899999618530273,-37.599998474121094,-89.9000015258789
,crRNA103:171-197_FirstOrder_09,-4.0,-5.599999904632568,-10.0,-13.300000190734863,-21.399999618530273,-38.0,-96.80000305175781
,crRNA103:171-197_FirstOrder_10,-4.0,-4.800000190734863,-9.899999618530273,-12.600000381469727,-21.200000762939453,-37.900001525878906,-92.30000305175781
,crRNA103:171-197_FirstOrder_11,-4.300000190734863,-6.0,-10.300000190734863,-15.5,-24.100000381469727,-38.29999923706055,-92.69999694824219
,crRNA103:171-197_FirstOrder_12,-3.200000047683716,-5.599999904632568,-8.300000190734863,-15.100000381469727,-23.700000762939453,-36.70000076293945,-93.19999694824219
,crRNA103:171-197_FirstOrder_13,-3.0,-4.599999904632568,-8.399999618530273,-14.100000381469727,-22.700000762939453,-35.599998474121094,-93.0
,crRNA103:171-197_FirstOrder_14,-2.700000047683716,-3.9000000953674316,-8.800000190734863,-13.399999618530273,-22.0,-35.5,-95.0
,crRNA103:171-197_FirstOrder_15,-4.0,-4.0,-10.399999618530273,-13.699999809265137,-21.5,-36.5,-94.80000305175781
,crRNA103:171-197_FirstOrder_16,-3.5999999046325684,-4.400000095367432,-8.100000381469727,-13.699999809265137,-22.299999237060547,-36.400001525878906,-96.9000015258789
,crRNA103:171-197_FirstOrder_17,-1.899999976158142,-2.700000047683716,-6.400000095367432,-12.0,-20.600000381469727,-34.5,-91.4000015258789
,crRNA103:171-197_FirstOrder_18,-2.5999999046325684,-3.5,-9.399999618530273,-12.699999809265137,-21.299999237060547,-35.400001525878906,-92.0
,crRNA103:171-197_FirstOrder_19,-4.099999904632568,-6.599999904632568,-9.600000381469727,-14.300000190734863,-22.700000762939453,-38.20000076293945,-93.0
,crRNA103:171-197_FirstOrder_20,-4.0,-4.800000190734863,-8.5,-14.100000381469727,-22.700000762939453,-36.5,-91.19999694824219
,crRNA103:171-197_FirstOrder_21,-3.0999999046325684,-3.9000000953674316,-7.599999904632568,-13.199999809265137,-21.799999237060547,-35.599998474121094,-94.69999694824219
,crRNA103:171-197_FirstOrder_22,-1.600000023841858,-5.099999904632568,-6.900000095367432,-13.300000190734863,-21.899999618530273,-34.900001525878906,-92.4000015258789
,crRNA103:171-197_FirstOrder_23,-0.4000000059604645,-3.700000047683716,-7.599999904632568,-11.399999618530273,-20.0,-35.599998474121094,-97.4000015258789
,crRNA103:171-197_FirstOrder_24,-1.2999999523162842,-4.599999904632568,-8.5,-11.899999618530273,-20.5,-36.5,-90.19999694824219
,crRNA103:171-197_FirstOrder_25,-2.700000047683716,-5.5,-8.5,-15.0,-23.600000381469727,-36.70000076293945,-94.5
,crRNA103:171-197_FirstOrder_26,-2.9000000953674316,-5.199999809265137,-9.100000381469727,-13.800000190734863,-22.399999618530273,-37.099998474121094,-92.0999984741211
,crRNA103:171-197_FirstOrder_27,-2.9000000953674316,-2.9000000953674316,-7.400000095367432,-11.399999618530273,-19.200000762939453,-33.5,-96.5
,crRNA104:173-199_FirstOrder_01,-2.5999999046325684,-4.300000190734863,-10.899999618530273,-14.100000381469727,-22.700000762939453,-39.5,-88.69999694824219
,crRNA104:173-199_FirstOrder_02,-2.5999999046325684,-4.300000190734863,-9.5,-12.899999618530273,-21.0,-40.5,-88.5999984741211
,crRNA104:173-199_FirstOrder_03,-2.5999999046325684,-4.300000190734863,-8.5,-10.699999809265137,-20.799999237060547,-39.5,-89.69999694824219
,crRNA104:173-199_FirstOrder_04,-3.5999999046325684,-6.199999809265137,-11.100000381469727,-14.399999618530273,-23.600000381469727,-40.599998474121094,-91.5999984741211
,crRNA104:173-199_FirstOrder_05,-3.0999999046325684,-4.5,-8.5,-11.399999618530273,-20.799999237060547,-39.5,-90.80000305175781
,crRNA104:173-199_FirstOrder_06,-5.5,-5.900000095367432,-11.699999809265137,-13.0,-22.200000762939453,-39.5,-88.69999694824219
,crRNA104:173-199_FirstOrder_07,-7.5,-7.900000095367432,-13.699999809265137,-16.399999618530273,-24.200000762939453,-41.29999923706055,-91.69999694824219
,crRNA104:173-199_FirstOrder_08,-2.5999999046325684,-4.300000190734863,-8.5,-10.600000381469727,-17.5,-39.5,-89.4000015258789
,crRNA104:173-199_FirstOrder_09,-2.5999999046325684,-3.799999952316284,-8.899999618530273,-13.899999618530273,-22.299999237060547,-39.70000076293945,-90.5
,crRNA104:173-199_FirstOrder_10,-2.5999999046325684,-4.199999809265137,-9.600000381469727,-13.899999618530273,-21.0,-40.599998474121094,-88.80000305175781
,crRNA104:173-199_FirstOrder_11,-2.5999999046325684,-2.9000000953674316,-8.100000381469727,-11.600000381469727,-18.600000381469727,-38.5,-87.80000305175781
,crRNA104:173-199_FirstOrder_12,-2.5999999046325684,-3.5999999046325684,-9.899999618530273,-12.399999618530273,-19.299999237060547,-40.900001525878906,-91.5999984741211
,crRNA104:173-199_FirstOrder_13,-2.5999999046325684,-4.300000190734863,-7.699999809265137,-12.0,-19.100000381469727,-38.599998474121094,-90.9000015258789
,crRNA104:173-199_FirstOrder_14,-2.5999999046325684,-4.300000190734863,-7.400000095367432,-13.699999809265137,-20.799999237060547,-38.599998474121094,-89.5999984741211
,crRNA104:173-199_FirstOrder_15,-2.5999999046325684,-4.5,-8.600000381469727,-13.699999809265137,-20.799999237060547,-39.5,-93.4000015258789
,crRNA104:173-199_FirstOrder_16,-3.0,-4.699999809265137,-9.199999809265137,-13.0,-21.600000381469727,-38.5,-91.0
,crRNA104:173-199_FirstOrder_17,-2.9000000953674316,-3.299999952316284,-9.100000381469727,-11.600000381469727,-19.600000381469727,-37.599998474121094,-90.0999984741211
,crRNA104:173-199_FirstOrder_18,-2.200000047683716,-3.9000000953674316,-8.100000381469727,-13.300000190734863,-20.399999618530273,-39.400001525878906,-92.9000015258789
,crRNA104:173-199_FirstOrder_19,-0.5,-2.700000047683716,-6.5,-11.600000381469727,-18.700000762939453,-37.5,-89.30000305175781
,crRNA104:173-199_FirstOrder_20,-2.200000047683716,-4.800000190734863,-9.699999809265137,-13.0,-22.200000762939453,-38.400001525878906,-89.9000015258789
,crRNA104:173-199_FirstOrder_21,-2.5999999046325684,-5.099999904632568,-8.899999618530273,-14.300000190734863,-20.899999618530273,-41.20000076293945,-89.0
,crRNA104:173-199_FirstOrder_22,-2.5999999046325684,-4.300000190734863,-8.5,-13.699999809265137,-20.799999237060547,-39.5,-88.9000015258789
,crRNA104:173-199_FirstOrder_23,-1.899999976158142,-3.4000000953674316,-9.800000190734863,-12.800000190734863,-20.299999237060547,-38.599998474121094,-90.69999694824219
,crRNA104:173-199_FirstOrder_24,-1.899999976158142,-2.5999999046325684,-6.900000095367432,-12.199999809265137,-20.0,-37.900001525878906,-88.4000015258789
,crRNA104:173-199_FirstOrder_25,-1.899999976158142,-2.299999952316284,-7.599999904632568,-11.0,-18.100000381469727,-38.599998474121094,-93.4000015258789
,crRNA104:173-199_FirstOrder_26,-1.899999976158142,-2.299999952316284,-8.5,-13.399999618530273,-20.0,-40.29999923706055,-88.30000305175781
,crRNA104:173-199_FirstOrder_27,-3.200000047683716,-5.199999809265137,-9.100000381469727,-14.600000381469727,-21.700000762939453,-40.099998474121094,-90.30000305175781
,crRNA108:180-206_FirstOrder_01,-5.400000095367432,-5.400000095367432,-5.400000095367432,-12.399999618530273,-21.399999618530273,-39.599998474121094,-92.19999694824219
,crRNA108:180-206_FirstOrder_02,-7.900000095367432,-7.900000095367432,-7.900000095367432,-12.300000190734863,-23.899999618530273,-37.599998474121094,-91.69999694824219
,crRNA108:180-206_FirstOrder_03,-6.099999904632568,-6.300000190734863,-6.900000095367432,-9.800000190734863,-18.600000381469727,-38.79999923706055,-90.5999984741211
,crRNA108:180-206_FirstOrder_04,-5.599999904632568,-5.800000190734863,-7.300000190734863,-11.800000190734863,-23.799999237060547,-38.099998474121094,-91.0999984741211
,crRNA108:180-206_FirstOrder_05,-2.799999952316284,-2.799999952316284,-5.099999904632568,-10.600000381469727,-20.5,-41.400001525878906,-88.80000305175781
,crRNA108:180-206_FirstOrder_06,-5.300000190734863,-5.300000190734863,-5.900000095367432,-10.600000381469727,-23.600000381469727,-39.5,-91.0999984741211
,crRNA108:180-206_FirstOrder_07,-3.9000000953674316,-4.400000095367432,-6.300000190734863,-10.600000381469727,-17.899999618530273,-42.70000076293945,-97.0999984741211
,crRNA108:180-206_FirstOrder_08,-8.0,-8.0,-8.0,-11.399999618530273,-20.0,-41.900001525878906,-93.80000305175781
,crRNA108:180-206_FirstOrder_09,-4.5,-4.599999904632568,-5.599999904632568,-8.899999618530273,-20.700000762939453,-38.900001525878906,-92.0
,crRNA108:180-206_FirstOrder_10,-5.400000095367432,-5.599999904632568,-5.599999904632568,-8.699999809265137,-22.899999618530273,-39.70000076293945,-92.0
,crRNA108:180-206_FirstOrder_11,-5.400000095367432,-5.599999904632568,-7.900000095367432,-13.699999809265137,-24.5,-40.79999923706055,-93.9000015258789
,crRNA108:180-206_FirstOrder_12,-5.400000095367432,-5.599999904632568,-5.599999904632568,-8.899999618530273,-23.0,-39.70000076293945,-92.0
,crRNA108:180-206_FirstOrder_13,-5.400000095367432,-5.599999904632568,-5.599999904632568,-10.899999618530273,-23.5,-42.400001525878906,-94.5999984741211
,crRNA108:180-206_FirstOrder_14,-5.400000095367432,-5.599999904632568,-5.900000095367432,-11.699999809265137,-18.5,-39.70000076293945,-91.5999984741211
,crRNA108:180-206_FirstOrder_15,-5.599999904632568,-6.699999809265137,-7.5,-13.300000190734863,-22.5,-41.5,-96.30000305175781
,crRNA108:180-206_FirstOrder_16,-5.400000095367432,-5.599999904632568,-6.099999904632568,-11.800000190734863,-22.399999618530273,-41.099998474121094,-95.5999984741211
,crRNA108:180-206_FirstOrder_17,-8.600000381469727,-8.800000190734863,-8.800000190734863,-12.300000190734863,-20.899999618530273,-42.599998474121094,-94.0
,crRNA108:180-206_FirstOrder_18,-6.900000095367432,-6.900000095367432,-6.900000095367432,-14.199999809265137,-21.200000762939453,-41.20000076293945,-95.30000305175781
,crRNA108:180-206_FirstOrder_19,-3.700000047683716,-3.700000047683716,-4.800000190734863,-10.5,-19.100000381469727,-39.599998474121094,-91.5999984741211
,crRNA108:180-206_FirstOrder_20,-7.300000190734863,-7.5,-7.5,-13.300000190734863,-23.600000381469727,-41.5,-93.5
,crRNA108:180-206_FirstOrder_21,-4.199999809265137,-4.400000095367432,-4.400000095367432,-11.300000190734863,-23.200000762939453,-40.599998474121094,-95.0
,crRNA108:180-206_FirstOrder_22,-6.400000095367432,-6.5,-6.5,-12.199999809265137,-22.200000762939453,-39.70000076293945,-93.9000015258789
,crRNA108:180-206_FirstOrder_23,-6.099999904632568,-6.300000190734863,-6.300000190734863,-11.699999809265137,-21.5,-38.900001525878906,-91.5
,crRNA108:180-206_FirstOrder_24,-5.300000190734863,-5.300000190734863,-5.5,-10.0,-20.100000381469727,-37.79999923706055,-91.30000305175781
,crRNA108:180-206_FirstOrder_25,-5.300000190734863,-5.300000190734863,-5.300000190734863,-9.699999809265137,-19.0,-39.0,-93.5999984741211
,crRNA108:180-206_FirstOrder_26,-5.699999809265137,-5.900000095367432,-5.900000095367432,-8.800000190734863,-18.299999237060547,-37.400001525878906,-90.9000015258789
,crRNA108:180-206_FirstOrder_27,-5.400000095367432,-5.599999904632568,-6.300000190734863,-10.399999618530273,-20.799999237060547,-40.400001525878906,-93.4000015258789
,crRNA109:181-207_FirstOrder_01,-7.599999904632568,-9.0,-9.0,-11.899999618530273,-22.100000381469727,-41.099998474121094,-95.19999694824219
,crRNA109:181-207_FirstOrder_02,-5.300000190734863,-6.300000190734863,-7.199999809265137,-11.100000381469727,-24.5,-40.900001525878906,-91.0999984741211
,crRNA109:181-207_FirstOrder_03,-5.5,-5.5,-5.5,-11.0,-21.399999618530273,-36.5,-89.5999984741211
,crRNA109:181-207_FirstOrder_04,-6.699999809265137,-6.699999809265137,-6.699999809265137,-8.899999618530273,-17.799999237060547,-36.0,-88.5999984741211
,crRNA109:181-207_FirstOrder_05,-5.900000095367432,-5.900000095367432,-5.900000095367432,-11.100000381469727,-21.899999618530273,-39.20000076293945,-95.0
,crRNA109:181-207_FirstOrder_06,-2.799999952316284,-3.4000000953674316,-5.300000190734863,-9.899999618530273,-19.899999618530273,-40.70000076293945,-88.0999984741211
,crRNA109:181-207_FirstOrder_07,-5.300000190734863,-5.300000190734863,-5.300000190734863,-10.0,-23.700000762939453,-39.20000076293945,-89.19999694824219
,crRNA109:181-207_FirstOrder_08,-3.799999952316284,-5.0,-5.900000095367432,-10.399999618530273,-18.100000381469727,-41.79999923706055,-94.5
,crRNA109:181-207_FirstOrder_09,-3.799999952316284,-3.799999952316284,-4.099999904632568,-10.600000381469727,-19.700000762939453,-38.70000076293945,-91.5999984741211
,crRNA109:181-207_FirstOrder_10,-6.900000095367432,-6.900000095367432,-6.900000095367432,-9.5,-20.600000381469727,-40.400001525878906,-91.4000015258789
,crRNA109:181-207_FirstOrder_11,-5.599999904632568,-5.599999904632568,-5.599999904632568,-8.600000381469727,-23.399999618530273,-39.400001525878906,-90.5999984741211
,crRNA109:181-207_FirstOrder_12,-7.699999809265137,-7.699999809265137,-7.699999809265137,-11.300000190734863,-22.299999237060547,-42.79999923706055,-93.30000305175781
,crRNA109:181-207_FirstOrder_13,-5.599999904632568,-5.599999904632568,-5.599999904632568,-8.800000190734863,-22.399999618530273,-40.79999923706055,-90.5999984741211
,crRNA109:181-207_FirstOrder_14,-5.599999904632568,-5.599999904632568,-6.599999904632568,-12.199999809265137,-18.700000762939453,-39.5,-89.9000015258789
,crRNA109:181-207_FirstOrder_15,-6.5,-7.699999809265137,-8.600000381469727,-11.300000190734863,-21.0,-42.900001525878906,-92.30000305175781
,crRNA109:181-207_FirstOrder_16,-5.800000190734863,-5.800000190734863,-5.800000190734863,-9.899999618530273,-19.0,-39.400001525878906,-90.4000015258789
,crRNA109:181-207_FirstOrder_17,-5.599999904632568,-5.599999904632568,-6.300000190734863,-11.100000381469727,-22.5,-41.099998474121094,-93.5999984741211
,crRNA109:181-207_FirstOrder_18,-7.0,-7.0,-7.0,-9.600000381469727,-22.5,-40.5,-90.69999694824219
,crRNA109:181-207_FirstOrder_19,-2.700000047683716,-3.0,-5.300000190734863,-9.899999618530273,-19.200000762939453,-38.400001525878906,-89.5999984741211
,crRNA109:181-207_FirstOrder_20,-5.300000190734863,-5.300000190734863,-7.0,-12.300000190734863,-22.600000381469727,-43.0,-93.0999984741211
,crRNA109:181-207_FirstOrder_21,-7.5,-7.5,-7.5,-12.399999618530273,-23.700000762939453,-41.20000076293945,-92.19999694824219
,crRNA109:181-207_FirstOrder_22,-4.400000095367432,-4.400000095367432,-4.599999904632568,-9.199999809265137,-22.299999237060547,-39.599998474121094,-91.0999984741211
,crRNA109:181-207_FirstOrder_23,-5.199999809265137,-5.199999809265137,-6.599999904632568,-12.199999809265137,-22.299999237060547,-39.599998474121094,-91.19999694824219
,crRNA109:181-207_FirstOrder_24,-8.399999618530273,-8.399999618530273,-8.399999618530273,-10.600000381469727,-21.600000381469727,-39.5,-94.0999984741211
,crRNA109:181-207_FirstOrder_25,-6.699999809265137,-6.699999809265137,-6.699999809265137,-7.900000095367432,-19.899999618530273,-37.70000076293945,-90.4000015258789
,crRNA109:181-207_FirstOrder_26,-5.300000190734863,-5.800000190734863,-7.0,-9.800000190734863,-21.899999618530273,-39.29999923706055,-93.9000015258789
,crRNA109:181-207_FirstOrder_27,-5.699999809265137,-5.699999809265137,-6.099999904632568,-8.699999809265137,-20.200000762939453,-37.5,-90.19999694824219
,crRNA110:183-209_FirstOrder_01,-5.300000190734863,-5.300000190734863,-5.599999904632568,-11.600000381469727,-22.299999237060547,-36.20000076293945,-89.0999984741211
,crRNA110:183-209_FirstOrder_02,-5.300000190734863,-6.300000190734863,-8.0,-15.399999618530273,-26.100000381469727,-38.79999923706055,-91.5999984741211
,crRNA110:183-209_FirstOrder_03,-5.300000190734863,-5.300000190734863,-9.0,-11.399999618530273,-22.100000381469727,-41.099998474121094,-95.9000015258789
,crRNA110:183-209_FirstOrder_04,-5.400000095367432,-5.400000095367432,-5.400000095367432,-11.800000190734863,-20.399999618530273,-38.20000076293945,-92.19999694824219
,crRNA110:183-209_FirstOrder_05,-5.5,-5.5,-6.099999904632568,-11.699999809265137,-19.899999618530273,-38.099998474121094,-90.4000015258789
,crRNA110:183-209_FirstOrder_06,-5.099999904632568,-6.400000095367432,-7.0,-9.199999809265137,-20.799999237060547,-36.20000076293945,-89.0999984741211
,crRNA110:183-209_FirstOrder_07,-10.300000190734863,-10.5,-10.300000190734863,-14.300000190734863,-24.799999237060547,-39.599998474121094,-90.5999984741211
